,names,scores,logfoldchanges,pvals,pvals_adj
2187,Rps6kb1,10.153053,0.50585186,6.164344916044273e-24,4.982985445303727e-23
2188,Morf4l2,10.147235,0.4127437,6.798577243037978e-24,5.485706025660744e-23
2189,Dcaf15,10.146936,0.8080585,6.258248040765216e-24,5.056596238112612e-23
2190,2410004B18Rik,10.14285,0.55225873,6.601728792327826e-24,5.329286734849674e-23
2191,Phf23,10.13357,0.6193283,7.25012694023316e-24,5.847406413056196e-23
2192,Arid5b,10.131885,0.49890688,7.6508165703813e-24,6.16498573801662e-23
2193,Gm40552,10.130712,0.90213907,7.359893471869177e-24,5.933247454677145e-23
2194,Bid,10.123571,0.742438,7.904273976084422e-24,6.366338315579309e-23
2195,Cul1,10.1198015,0.43108526,8.749924746960484e-24,7.041078684262957e-23
2196,Hars,10.118554,0.61244,8.391204701681835e-24,6.755470090001657e-23
2197,Crnkl1,10.108307,0.6627627,9.204899911118561e-24,7.403850809666081e-23
2198,Fam92a,10.103472,0.47503588,9.86945123375719e-24,7.931206860536252e-23
2199,Jagn1,10.103395,0.5189197,9.786282096933887e-24,7.867923275764372e-23
2200,Cdk5rap2,10.100355,0.67447996,1.0260464613774989e-23,8.230566477025453e-23
2201,Scamp3,10.09979,0.5912862,1.005497694696997e-23,8.073008103566327e-23
2202,Rfk,10.099624,0.7028293,1.004104387644659e-23,8.065459431441756e-23
2203,Tor1aip2,10.099306,0.5816665,1.0213022573290369e-23,8.196203868555841e-23
2204,Tufm,10.093991,0.5790228,1.0846144241364963e-23,8.692542435672956e-23
2205,Parp2,10.093819,0.6020555,1.075003161582195e-23,8.619394718992374e-23
2206,Emc2,10.087263,0.57635665,1.137085674864225e-23,9.10896715237768e-23
2207,Tmem70,10.0836525,0.5707314,1.1827890677754101e-23,9.470825643905667e-23
2208,Nmd3,10.076451,0.56446445,1.286646602960943e-23,1.0297801048878051e-22
2209,Stard3nl,10.069763,0.55778843,1.3594061202736322e-23,1.0875248962189057e-22
2210,Rce1,10.069272,0.61296064,1.3657812911687286e-23,1.092134186109765e-22
2211,Ctnnbl1,10.068988,0.5629544,1.3755232947542665e-23,1.0994303837730554e-22
2212,Timm17b,10.068109,0.5039203,1.3889839438301642e-23,1.1096909425573124e-22
2213,Cmas,10.067602,0.5487773,1.395117899186791e-23,1.1140914583008024e-22
2214,Chek2,10.065167,0.943037,1.416736049634448e-23,1.1308476091252542e-22
2215,Aasdhppt,10.063942,0.5682503,1.4372048116950107e-23,1.1466717009489553e-22
2216,Psap,10.057954,0.4170925,1.675574752522132e-23,1.3350595610964167e-22
2217,Actn4,10.05463,0.44373682,1.674257290697601e-23,1.3346072447119256e-22
2218,Nfe2l2,10.051356,0.5763915,1.65379797122646e-23,1.3188890630748649e-22
2219,Zfp622,10.042611,0.53221774,1.7946610628924718e-23,1.429305007583266e-22
2220,Rhobtb3,10.038014,0.4998007,1.897879906680443e-23,1.5101592462633836e-22
2221,Brip1,10.037491,1.1157981,1.864871793802817e-23,1.4845580469449973e-22
2222,Spats2,10.035152,0.51362956,1.997384434946949e-23,1.5879161653441576e-22
2223,Kif14,10.031634,1.264256,1.9723215061531856e-23,1.568691814545429e-22
2224,Ambp,10.031535,0.5301019,2.0477914882605546e-23,1.6265367465880354e-22
2225,1700017B05Rik,10.029207,0.7431242,2.0201808382779517e-23,1.6053222732744436e-22
2226,Iars,10.027404,0.62059563,2.0685548568617666e-23,1.64229600589382e-22
2227,Gjc1,10.027127,0.50082415,2.1222069615461572e-23,1.6841410573125992e-22
2228,Dnajc24,10.020386,0.6245804,2.2049217083978986e-23,1.7490020681587608e-22
2229,Polr1c,10.018853,0.5297682,2.268812676639141e-23,1.7988804295847088e-22
2230,Sfpq,10.015569,0.35771212,2.7209702672474607e-23,2.1506780975579394e-22
2231,Serpina1b,10.009805,0.46922925,2.5151534390250862e-23,1.9924223949553422e-22
2232,Ufd1,10.009798,0.6311802,2.453185036446322e-23,1.9441982924641375e-22
2233,Faap24,10.004004,1.057415,2.656357332860869e-23,2.1014738011077093e-22
2234,Nr2c2ap,10.003169,0.62705606,2.6200740333995772e-23,2.074613780894683e-22
2235,Cpne8,10.002882,0.50756556,2.651479783920845e-23,2.098547805859984e-22
2236,Pcna,10.000116,0.55351734,2.7184598196929364e-23,2.149648369192993e-22
2237,Nop53,9.999336,0.51941967,2.803503840969985e-23,2.2149297989021634e-22
2238,2810006K23Rik,9.994867,0.76072174,2.83729840871179e-23,2.2406349456552735e-22
2239,Eif2b1,9.99249,0.54153746,2.9179937035885314e-23,2.303338710593165e-22
2240,Rbm7,9.992174,0.5158764,2.957238520603076e-23,2.3332821660786684e-22
2241,Cdc25b,9.985975,1.3535765,3.142468788320845e-23,2.478331609752372e-22
2242,Ing2,9.983906,0.6055089,3.167662234506693e-23,2.497094232693496e-22
2243,Acbd3,9.980669,0.53908426,3.3305638067880505e-23,2.624348639257516e-22
2244,Cdc25a,9.978874,0.565627,3.4017570786222154e-23,2.679259999976789e-22
2245,Nmt1,9.969581,0.60314226,3.674375774583881e-23,2.8926974253689993e-22
2246,Cnot11,9.960023,0.5882133,4.0579018291830107e-23,3.193220714388046e-22
2247,Rnf128,9.95628,0.5207758,4.251276556858591e-23,3.3439117415856346e-22
2248,Foxp4,9.956033,0.5092879,4.344680077849424e-23,3.414362268685198e-22
2249,Ppm1b,9.953357,0.6091366,4.322304350773726e-23,3.398278155643654e-22
2250,Efcab11,9.949298,1.298178,4.4617699922166346e-23,3.5032865399848295e-22
2251,Fancl,9.949156,0.71549535,4.451436927034868e-23,3.496715679665519e-22
2252,Saysd1,9.948545,0.65089005,4.481361075120171e-23,3.517117598639288e-22
2253,Selenok,9.945523,0.40444586,4.9019282850886834e-23,3.844224730011286e-22
2254,Ppan,9.9412985,0.5424876,4.957450177236085e-23,3.8839178325177075e-22
2255,Tpr,9.939688,0.3666909,5.534490172034341e-23,4.328379835773782e-22
2256,Diaph3,9.939604,1.002264,4.951137856993082e-23,3.8806804867669244e-22
2257,Nif3l1,9.939598,0.68798214,4.902466369171696e-23,3.844224730011286e-22
2258,Nae1,9.93279,0.46214584,5.399444934671989e-23,4.2264784449059546e-22
2259,Pdcd2l,9.930378,0.7496189,5.366114675946906e-23,4.2022367457921216e-22
2260,Zfp428,9.928299,0.5002244,5.526550150453553e-23,4.324070007827395e-22
2261,Vezf1,9.913659,0.54291886,6.409408228123869e-23,5.01042891790096e-22
2262,Gm38037,9.908925,1.7610849,8.054632102097946e-23,6.282754225124603e-22
2263,Tnfaip1,9.90845,0.5245342,6.793130887192637e-23,5.308065399123308e-22
2264,Vti1b,9.903789,0.5824844,6.972140172246697e-23,5.44555046362401e-22
2265,Dhrs7b,9.896525,0.67385733,7.537453848767907e-23,5.884503443336349e-22
2266,Ppat,9.890883,0.52443105,7.994593609691361e-23,6.238657003617107e-22
2267,Pabpc1,9.889563,0.3332766,9.593076069812913e-23,7.4598844055338515e-22
2268,Ppil4,9.885211,0.5382462,8.495467549157887e-23,6.623711010731949e-22
2269,Tmco1,9.88049,0.5083558,8.813715749733246e-23,6.868832764678275e-22
2270,Rexo4,9.876882,0.63913375,9.061692074088105e-23,7.05899863977104e-22
2271,Kat2a,9.874738,0.666875,9.268301834292382e-23,7.216787954960823e-22
2272,Jkamp,9.874407,0.5063782,9.393141421829336e-23,7.307601280968627e-22
2273,Haus1,9.873775,0.6677553,9.312679042548632e-23,7.2481717077991105e-22
2274,Fam192a,9.867815,0.50922614,1.009275673922904e-22,7.841600609265688e-22
2275,Gm8186,9.866981,0.65803015,9.946110053619984e-23,7.731037508927325e-22
2276,Dcaf7,9.862557,0.66907126,1.0521314773059968e-22,8.163879815190384e-22
2277,Mrpl1,9.862527,0.63946193,1.0409624467334369e-22,8.084263329779744e-22
2278,Creld2,9.862467,0.5932375,1.0443624017086067e-22,8.107130724122634e-22
2279,Dusp9,9.858098,0.53366923,1.0982746524554455e-22,8.5182086334235e-22
2280,Nrbf2,9.854335,0.6147444,1.1267216442919518e-22,8.735037137803457e-22
2281,Gart,9.85314,0.5148174,1.1832161022817717e-22,9.15706374809371e-22
2282,Aven,9.852561,0.613915,1.1474784814590447e-22,8.892084009565084e-22
2283,Id1,9.851361,0.7859204,1.1615757442486568e-22,8.997410029428238e-22
2284,Fam149a,9.841312,0.9088324,1.279301865639668e-22,9.89638122919865e-22
2285,Pnrc2,9.820092,0.58116907,1.572956208446901e-22,1.2162736972352232e-21
2286,Rcc1l,9.819378,0.80616176,1.5835679028557082e-22,1.2239474021203477e-21
2287,Farsa,9.819155,0.5505732,1.6059278876956377e-22,1.240690816014859e-21
2288,Mrpl3,9.818271,0.53155136,1.6161684763411164e-22,1.2480606888881507e-21
2289,Rpia,9.814888,0.80048496,1.6509321192706901e-22,1.2743535005645395e-21
2290,Cdc42ep4,9.813954,0.76602507,1.666884995865442e-22,1.2861097930821356e-21
2291,Laptm4a,9.812321,0.39660478,1.823004454005585e-22,1.405956641304134e-21
2292,Ppil2,9.803269,0.48687872,1.9140140414796055e-22,1.4755067101921602e-21
2293,Hax1,9.799684,0.5267379,1.9346323128864766e-22,1.4907556350380641e-21
2294,Bms1,9.79896,0.5694902,1.9641850633899338e-22,1.5128729609840254e-21
2295,Rnf4,9.797977,0.48582268,2.020820999406837e-22,1.5551497531103199e-21
2296,Ogdh,9.797197,0.5941427,1.992312417057457e-22,1.533873746696485e-21
2297,Luzp1,9.79377,0.4433632,2.1539337418395885e-22,1.656156397613161e-21
2298,Cog8,9.792507,0.6126656,2.054226938238156e-22,1.5801745678755044e-21
2299,Ctdnep1,9.788059,0.5912264,2.1588250315169485e-22,1.6592005855354785e-21
2300,Szrd1,9.784121,0.5752531,2.2698528114118867e-22,1.7437798896474573e-21
2301,Kdelr2,9.779002,0.43716916,2.442519095880342e-22,1.8748098277994867e-21
2302,Grsf1,9.7788925,0.5631305,2.3698691451070553e-22,1.8198304910658146e-21
2303,Tspan3,9.778188,0.36747953,2.641632291433442e-22,2.023281187070364e-21
2304,Fnta,9.773263,0.45584038,2.5455403226274855e-22,1.9530438682228122e-21
2305,Pgd,9.771845,0.501202,2.583333832679192e-22,1.9811866532395356e-21
2306,Mrpl48,9.768676,0.5758086,2.5935711367933035e-22,1.9881811470680792e-21
2307,Ipo11,9.767716,0.71972585,2.633969181218835e-22,2.0182803024406056e-21
2308,Sdf4,9.7650795,0.4782528,2.7473517834791794e-22,2.103348892298038e-21
2309,Cnpy3,9.7616005,0.5694221,2.776786224000995e-22,2.124969681307726e-21
2310,Prpsap1,9.760216,0.484239,2.882594677372634e-22,2.2021538737009823e-21
2311,Bola2,9.759939,0.48817807,2.874298425596163e-22,2.1977024044506744e-21
2312,Cdk16,9.759682,0.6175948,2.8327678535349436e-22,2.1668787190770087e-21
2313,Keap1,9.759043,0.53856903,2.8772701452584805e-22,2.1990299950880612e-21
2314,Hsd17b12,9.757483,0.46359682,3.060443559356588e-22,2.3310182009647952e-21
2315,Ryk,9.757368,0.46451613,3.0231527103207646e-22,2.3055749033294605e-21
2316,Usp14,9.7563925,0.48266542,3.0229158764774965e-22,2.3055749033294605e-21
2317,Rexo1,9.7551,0.5397162,3.041800949667543e-22,2.3188032935367134e-21
2318,Frat2,9.755076,0.6195946,2.956374340357071e-22,2.257548831332298e-21
2319,Tjp2,9.753805,0.58946186,3.0480544073793304e-22,2.3225757042530856e-21
2320,Prdx3,9.753092,0.5202299,3.012991889000326e-22,2.299796553353594e-21
2321,Gnl2,9.749467,0.5984158,3.1315193741513783e-22,2.3841336552563958e-21
2322,Crcp,9.744408,0.656507,3.26396990310119e-22,2.483910400820914e-21
2323,Mrps10,9.730111,0.54502165,3.799014903112054e-22,2.8898489433929303e-21
2324,Romo1,9.729541,0.41457838,3.930486082181873e-22,2.9860286923959596e-21
2325,Cstf1,9.726945,0.8191878,3.861349197088781e-22,2.9360109230320502e-21
2326,Pkp4,9.726884,0.645696,3.9281114737571115e-22,2.9854988997812377e-21
2327,Snx2,9.717975,0.49884728,4.286503283402414e-22,3.2509483785497645e-21
2328,Cnep1r1,9.717966,0.7052789,4.215135279591738e-22,3.199548314572833e-21
2329,Tmem165,9.716864,0.4261943,4.426462722325433e-22,3.3542373970792974e-21
2330,Inip,9.71618,0.67570364,4.282721488990915e-22,3.2494647273673615e-21
2331,Sart3,9.716142,0.6062541,4.395233353558358e-22,3.3319912135152805e-21
2332,Sbds,9.711258,0.50438136,4.531445462082773e-22,3.4323289031946115e-21
2333,Hyls1,9.709568,1.4729213,4.792112930224034e-22,3.626684105356624e-21
2334,Acot13,9.708456,0.49737802,4.654822171246811e-22,3.524280503963983e-21
2335,S100a11,9.707721,0.41977778,4.897718841353775e-22,3.703457747497757e-21
2336,Bri3bp,9.706357,0.4928287,4.852503135790834e-22,3.6708268515544775e-21
2337,Yrdc,9.702245,0.5816189,4.911950227713572e-22,3.712641785702827e-21
2338,Ier3ip1,9.701821,0.45823854,5.056672707573006e-22,3.8187854982944214e-21
2339,Ubn1,9.701456,0.47344685,5.103482817147474e-22,3.852501872146948e-21
2340,Hmga2,9.701396,0.3365109,5.885939222356712e-22,4.4281368621280415e-21
2341,Blvra,9.701026,0.7197382,4.953020668520233e-22,3.742095411700346e-21
2342,Sin3b,9.699544,0.4464332,5.196297419243707e-22,3.920902673274184e-21
2343,Hmgcs1,9.698076,0.43037307,5.408146946881267e-22,4.07729841823323e-21
2344,Pcbd2,9.696059,0.56603944,5.217252643888621e-22,3.9350464856448066e-21
2345,Colgalt1,9.694323,0.49909678,5.433656886348384e-22,4.094796468120289e-21
2346,Otulin,9.691067,0.58712304,5.473789008448145e-22,4.123294301751036e-21
2347,Gpn1,9.68762,0.5429018,5.789603192762745e-22,4.3575026144260835e-21
2348,Slc29a1,9.685818,0.98652536,5.739200503583338e-22,4.321394626217572e-21
2349,Cenpc1,9.683462,0.7626595,5.90574023078455e-22,4.4411565740585126e-21
2350,Chtf18,9.671012,1.1889818,6.60844509738547e-22,4.967496737054956e-21
2351,Arpc4,9.66828,0.49521604,6.91240422602895e-22,5.193786206134036e-21
2352,Adprh,9.666973,0.52906436,6.945608958885809e-22,5.2165333108931385e-21
2353,Fip1l1,9.666021,0.44416398,7.277473634396983e-22,5.463476621352437e-21
2354,Rap2c,9.65673,0.5729406,7.650163111832815e-22,5.740847529115687e-21
2355,Ppp4r3b,9.65407,0.49208257,7.967604393248283e-22,5.971509818939766e-21
2356,Nt5c3b,9.652703,0.48108503,8.041293159207022e-22,6.0216667325992846e-21
2357,Zw10,9.65266,0.86557245,7.882754770471484e-22,5.9128965408509235e-21
2358,Traf7,9.652578,0.55653495,8.009747592442222e-22,6.000568482553516e-21
2359,Uqcc3,9.652402,0.48931688,7.951192785828125e-22,5.961719948935999e-21
2360,Ube2v2,9.650852,0.4263224,8.393924723579329e-22,6.277809247046725e-21
2361,Isy1,9.646888,0.6676813,8.358155863674396e-22,6.256315154474526e-21
2362,Foxq1,9.646239,0.98902875,8.3699774757318095e-22,6.262530435814469e-21
2363,Ube2g1,9.644331,0.52594864,8.681777230560033e-22,6.4903668502296764e-21
2364,B230219D22Rik,9.636585,0.4701785,9.396543093173746e-22,7.021766039399357e-21
2365,Eif4ebp2,9.631741,0.5240684,9.87533446891289e-22,7.373362145413148e-21
2366,Papss1,9.631135,0.40377894,1.0133485631099514e-21,7.556600093572324e-21
2367,Pes1,9.631117,0.6181774,9.689054584200826e-22,7.237313117867172e-21
2368,Dnajc15,9.629344,0.44799998,1.0027404871632015e-21,7.480628948660933e-21
2369,Cmtm7,9.6277075,0.6703205,9.985433095542334e-22,7.452440633151092e-21
2370,Ube2a,9.624956,0.5225587,1.0362135768597907e-21,7.723870045269797e-21
2371,Lman1,9.622027,0.43736392,1.1153402761018976e-21,8.310195443538626e-21
2372,Sox11,9.612231,0.35942483,1.325133728961669e-21,9.856824227128169e-21
2373,Grtp1,9.60624,0.62382203,1.2252034344931782e-21,9.124946081162583e-21
2374,Rnd2,9.603841,0.64963853,1.2549264986520665e-21,9.342405552491336e-21
2375,Acadm,9.599371,0.52103233,1.319446134733339e-21,9.818620902279864e-21
2376,Bex2,9.597682,0.4028881,1.4343069404087816e-21,1.0655535700866575e-20
2377,Etf1,9.59472,0.47116175,1.4161616081320613e-21,1.0525125939353107e-20
2378,Alg8,9.591115,0.7796235,1.415836547223905e-21,1.0525125939353107e-20
2379,Calr,9.590966,0.33754742,1.6657448332308237e-21,1.2333717983156683e-20
2380,Tbpl1,9.5876255,0.559097,1.4693382722576252e-21,1.0911231224941897e-20
2381,Gata6,9.583974,0.44010133,1.5651636280700673e-21,1.1608296908186332e-20
2382,Wrap73,9.583312,0.7073426,1.523656269475369e-21,1.1309875561576969e-20
2383,Spg21,9.5807905,0.4815342,1.5875935865125684e-21,1.1769748371480098e-20
2384,Rasl11b,9.580713,0.7473976,1.5610318941488456e-21,1.1582479247957252e-20
2385,Nfu1,9.579176,0.4763012,1.6106752765553496e-21,1.1930927974484071e-20
2386,Igfbp4,9.578905,0.39820248,1.684705683160674e-21,1.2463741130615128e-20
2387,Hist1h3a,9.578272,1.2973098,1.706445129813633e-21,1.2619328338463924e-20
2388,Vil1,9.578202,0.61542225,1.6052065161174554e-21,1.1895368853826272e-20
2389,Fasn,9.577312,0.46521232,1.675654582081271e-21,1.2401934121017308e-20
2390,Usf1,9.568185,0.5918781,1.764170548714434e-21,1.3040795584350884e-20
2391,Mpdu1,9.568035,0.6019655,1.779467070030633e-21,1.3148407574323483e-20
2392,Csnk1g2,9.565905,0.44449124,1.873664223625193e-21,1.3821476659978627e-20
2393,Lypd6,9.56494,0.6872808,1.8285953714538866e-21,1.35002063923182e-20
2394,Cnot9,9.564663,0.70442766,1.8258039210259057e-21,1.3485190786000466e-20
2395,Mettl5,9.563993,0.7512376,1.831909656710641e-21,1.3519067947532923e-20
2396,Coro1c,9.5516205,0.61155236,2.0852561641984078e-21,1.537595680311999e-20
2397,Hadha,9.547238,0.48699355,2.1837115231159243e-21,1.6088603109049442e-20
2398,Dbr1,9.545776,0.7428152,2.1730722495370406e-21,1.601684722226059e-20
2399,Tdp1,9.545199,0.7744222,2.195499424709788e-21,1.616875869252554e-20
2400,Hp1bp3,9.544432,0.43523037,2.26020178790934e-21,1.6638375444493902e-20
2401,Cd63,9.540592,0.36513126,2.5162905674969365e-21,1.8477711262972555e-20
2402,Naxe,9.540001,0.50659317,2.314946382197836e-21,1.7034330551104374e-20
2403,Nudcd1,9.5368595,0.6736305,2.3770194951757164e-21,1.748386240253213e-20
2404,Prmt5,9.536749,0.5109228,2.425364441987259e-21,1.7824726287107025e-20
2405,Mcts1,9.535309,0.5505546,2.412385338264447e-21,1.7736662131807993e-20
2406,Zfpl1,9.53238,0.6333452,2.467669728131816e-21,1.8128155658582884e-20
2407,Sucla2,9.523672,0.5383088,2.712202729556278e-21,1.9899921098970215e-20
2408,1700021F05Rik,9.522866,0.67472184,2.6995869272700045e-21,1.9815524662023126e-20
2409,Vta1,9.522065,0.497182,2.755079402328332e-21,2.0197863822670635e-20
2410,Stk26,9.522006,0.7072011,2.719811932981831e-21,1.994752880390465e-20
2411,Snx7,9.521275,0.6223668,2.760405127756641e-21,2.022857607001573e-20
2412,Faf1,9.513213,0.5487378,3.006567306415733e-21,2.201435543159196e-20
2413,Mylip,9.512111,0.66006964,2.9896793650547224e-21,2.1899708929207428e-20
2414,Efnb2,9.511695,0.5792534,3.0695658652932366e-21,2.2466394902228458e-20
2415,B230118H07Rik,9.499234,0.6416862,3.385854349838501e-21,2.4771149785090555e-20
2416,1500011K16Rik,9.497073,0.6128095,3.442943693144173e-21,2.5178470722254012e-20
2417,Fam98b,9.48933,0.5558729,3.722788900592596e-21,2.721381619324362e-20
2418,Cst3,9.488237,0.4041303,3.903623604693801e-21,2.850061532549207e-20
2419,Eml4,9.488168,0.47389045,3.8764613119599335e-21,2.8325538322203125e-20
2420,Copb1,9.485217,0.48265526,3.899704129119867e-21,2.8483682190534937e-20
2421,Get4,9.482751,0.63540226,3.971330736695512e-21,2.898306154701932e-20
2422,Eif4g3,9.479435,0.51335937,4.236256224350797e-21,3.090383639075581e-20
2423,Ndufb2,9.477223,0.4385186,4.276136897561323e-21,3.1181989666772447e-20
2424,Agpat5,9.468661,0.564008,4.557605840955805e-21,3.322087795618891e-20
2425,Mllt10,9.466278,0.48283046,4.818404327786201e-21,3.509312480957217e-20
2426,Mob4,9.464273,0.44113716,4.85291817499934e-21,3.533003824743896e-20
2427,Gjb1,9.461718,0.7963262,4.794289263874679e-21,3.493178423944711e-20
2428,Slc40a1,9.455381,0.6285502,5.1380076078903366e-21,3.7390243426184785e-20
2429,Acads,9.451417,0.45573586,5.3591839336212186e-21,3.8983847167330483e-20
2430,B3galt6,9.447449,0.7542632,5.4896576801595986e-21,3.9916628556716033e-20
2431,Zc3h18,9.440182,0.4908636,6.070100105442913e-21,4.4119143273533633e-20
2432,Rps26,9.439338,0.32474023,7.23778029150429e-21,5.2328387160347837e-20
2433,Cnot2,9.437363,0.50502163,6.102076601183033e-21,4.433345449022775e-20
2434,Ide,9.437074,0.5398003,6.1417767066585834e-21,4.458549158993588e-20
2435,Fam173b,9.435778,0.7121179,6.1198485823159e-21,4.4444432788748687e-20
2436,Rbm22,9.43503,0.53722966,6.235725184869013e-21,4.5249045369208495e-20
2437,Adss,9.429187,0.44973248,6.698997074456505e-21,4.8551363161777603e-20
2438,Tbc1d15,9.427079,0.6836827,6.6389836291720755e-21,4.815562697606477e-20
2439,Samd4b,9.426614,0.5875907,6.709234420838395e-21,4.860576829097414e-20
2440,Retreg2,9.42635,0.6214845,6.683530145208341e-21,4.845899657218268e-20
2441,R3hcc1,9.425013,0.5609168,6.767119744317558e-21,4.9005179596766697e-20
2442,Axl,9.424839,0.82100904,6.77671868277269e-21,4.9054734669928375e-20
2443,Skiv2l2,9.42352,0.5571965,7.023473694835211e-21,5.0799606569714246e-20
2444,Ahcy,9.421847,0.77223027,6.966343956613457e-21,5.040687903565834e-20
2445,Mea1,9.41688,0.50904864,7.336147247027691e-21,5.301803532159679e-20
2446,Fgfr2,9.416384,0.5040558,7.524770942638147e-21,5.433708834846207e-20
2447,Mpnd,9.415213,0.50023913,7.43166126721431e-21,5.3686514024518964e-20
2448,Tmem51,9.411208,0.6438993,7.701678444926481e-21,5.559200175169967e-20
2449,Prmt3,9.410797,0.5778436,7.837006349635534e-21,5.654589097021179e-20
2450,Cops2,9.402949,0.46538097,8.468216601714703e-21,6.105073127198125e-20
2451,eGFP,9.401455,0.7368066,8.434790265045198e-21,6.083438683865661e-20
2452,Tomm70a,9.400739,0.4943847,8.705075176631616e-21,6.270754275355838e-20
2453,Rad18,9.398834,0.88800293,8.67041263085357e-21,6.248313555837795e-20
2454,Rabggta,9.397542,0.7561819,8.733969777840982e-21,6.289023545532747e-20
2455,Wdr89,9.39447,0.5001545,9.128819674723521e-21,6.570682984637229e-20
2456,Lcmt1,9.392227,0.5411378,9.280884329623206e-21,6.677434966341677e-20
2457,Bspry,9.391367,0.6327889,9.342255526878611e-21,6.718874681957143e-20
2458,Mcat,9.386646,0.6369562,9.690779171189937e-21,6.966715236154317e-20
2459,Pusl1,9.38625,0.6588771,9.770419805246904e-21,7.021133327952962e-20
2460,Scoc,9.385408,0.5317229,9.888068086073788e-21,7.102809198228953e-20
2461,Triobp,9.384096,0.6754052,9.89905992569068e-21,7.107836493638325e-20
2462,Rnaseh1,9.378235,0.66907144,1.0459406190371073e-20,7.507154443088916e-20
2463,Pphln1,9.374883,0.73937106,1.079363369986388e-20,7.743920993856391e-20
2464,Kansl2,9.371154,0.5405977,1.1309290889005914e-20,8.110611515886595e-20
2465,Tor1a,9.37105,0.5359434,1.1317365466374948e-20,8.113133519994928e-20
2466,Frg1,9.370642,0.49804804,1.1344042592687298e-20,8.128983822457082e-20
2467,Rbms1,9.366043,0.51278514,1.1938819226845403e-20,8.548309824531303e-20
2468,Tm4sf4,9.364622,0.846359,1.1874962287838679e-20,8.506009204166136e-20
2469,2010111I01Rik,9.3642235,0.5539524,1.2073549181913786e-20,8.641301786814048e-20
2470,Sh3gl1,9.358522,0.5753853,1.2589031501133228e-20,9.006622215440976e-20
2471,Cmip,9.357995,0.5956237,1.2787060894921732e-20,9.144623701470745e-20
2472,Serpinb6a,9.356197,0.42426163,1.3297162029426613e-20,9.501785793809462e-20
2473,Lgals3bp,9.352874,1.0293275,1.3273134895657868e-20,9.488425748703215e-20
2474,Ctu2,9.351434,0.6889711,1.3424689438212183e-20,9.589063884437272e-20
2475,Nol8,9.348607,0.60299283,1.3957016052864033e-20,9.965298264780578e-20
2476,Chd1,9.348366,0.46741948,1.4413367415745016e-20,1.0274647176622399e-19
2477,Atp1b3,9.347634,0.51211625,1.4175826932002988e-20,1.0113415606799727e-19
2478,Akr1c12,9.34709,0.59669167,1.3972508279822142e-20,9.972359558172979e-20
2479,Nelfcd,9.346939,0.5193114,1.4303986185010542e-20,1.0200759378733479e-19
2480,Pcmt1,9.343593,0.45312923,1.4832599601199908e-20,1.0569266329117628e-19
2481,Anapc7,9.335365,0.59214294,1.5628849693524578e-20,1.1132193859333234e-19
2482,Ubac1,9.332481,0.6267115,1.5995527583674583e-20,1.1388815639576303e-19
2483,Trap1,9.326222,0.57355165,1.7180058821520137e-20,1.2227310956539722e-19
2484,Krr1,9.324415,0.56595445,1.755845146335102e-20,1.2491624142591853e-19
2485,Arid1a,9.305552,0.42203844,2.183588901535683e-20,1.550992914897652e-19
2486,Sf1,9.303154,0.46020034,2.174528036663771e-20,1.5451736148748553e-19
2487,Dpm3,9.302196,0.52144104,2.117617333221913e-20,1.5059364175529385e-19
2488,Chmp2a,9.3016815,0.46612453,2.150335158268332e-20,1.5285928840725361e-19
2489,Trappc2l,9.298164,0.5256773,2.2072547932934737e-20,1.5671773163392036e-19
2490,Dio3,9.293053,1.1187407,2.3433614030322032e-20,1.6618260148993314e-19
2491,Coprs,9.292481,0.5691778,2.3118359711440125e-20,1.640776725931556e-19
2492,Wdr5,9.292345,0.5965543,2.325897741512679e-20,1.6500988361468987e-19
2493,Eefsec,9.290245,0.8767738,2.3606060458001167e-20,1.6733885947925958e-19
2494,Foxn3,9.2887535,0.49624366,2.5005438385397788e-20,1.7718821785831235e-19
2495,Prkar2a,9.283265,0.5406135,2.5279663283848992e-20,1.7906009011242024e-19
2496,Txndc5,9.282665,0.42451313,2.6170800938674015e-20,1.8529843146714297e-19
2497,Ccdc25,9.279794,0.5499581,2.626176800170921e-20,1.858685767118982e-19
2498,Gtf3c2,9.27948,0.58106005,2.6833833415822876e-20,1.898419057240251e-19
2499,Rsrc2,9.275084,0.376321,2.962625209108425e-20,2.0909884505206172e-19
2500,Nsdhl,9.275047,0.66461813,2.714791803011444e-20,1.9198766028448037e-19
2501,Pdcd2,9.273623,0.5521264,2.761625198981722e-20,1.952221149399311e-19
2502,Thap12,9.272707,0.54938006,2.8007867642151726e-20,1.9791188726887683e-19
2503,Mdc1,9.271938,0.73920727,2.8213978461904514e-20,1.992555126887771e-19
2504,Tsr1,9.271293,0.5906626,2.822040154429253e-20,1.992555126887771e-19
2505,Ddx21,9.267544,0.49117315,2.9944937140365305e-20,2.1126432068906161e-19
2506,Dhrs3,9.261992,0.66584134,3.070390598472791e-20,2.1653309291923802e-19
2507,Ptms,9.261413,0.3829182,3.189384572265279e-20,2.2474681467269185e-19
2508,Ints10,9.259734,0.5738653,3.14791590222536e-20,2.2191248736479766e-19
2509,Dera,9.257003,0.48666778,3.2430568599859587e-20,2.28438512496043e-19
2510,Ssx2ip,9.252951,0.5866532,3.349709209330513e-20,2.35857689581025e-19
2511,Ubac2,9.250776,0.54713106,3.4101858522040296e-20,2.400209892021816e-19
